estado,cidade,cidade_nome,mes,minima,maxima,precipitacao,link
SC,377,Florianópolis,Fevereiro,22°,28°,197,https://www.climatempo.com.br/climatologia/377/sc
SC,377,Florianópolis,Março,21°,28°,173,https://www.climatempo.com.br/climatologia/377/sc
SC,377,Florianópolis,Abril,18°,25°,93,https://www.climatempo.com.br/climatologia/377/sc
SC,377,Florianópolis,Maio,16°,23°,97,https://www.climatempo.com.br/climatologia/377/sc
SC,377,Florianópolis,Junho,13°,21°,90,https://www.climatempo.com.br/climatologia/377/sc
SC,377,Florianópolis,Julho,13°,20°,100,https://www.climatempo.com.br/climatologia/377/sc
SC,377,Florianópolis,Agosto,14°,21°,95,https://www.climatempo.com.br/climatologia/377/sc
SC,377,Florianópolis,Setembro,15°,21°,134,https://www.climatempo.com.br/climatologia/377/sc
SC,377,Florianópolis,Outubro,17°,23°,110,https://www.climatempo.com.br/climatologia/377/sc
SC,377,Florianópolis,Novembro,19°,25°,130,https://www.climatempo.com.br/climatologia/377/sc
SC,377,Florianópolis,Dezembro,20°,27°,137,https://www.climatempo.com.br/climatologia/377/sc
SE,6337,Amparo de São Francisco,Janeiro,22°,32°,43,https://www.climatempo.com.br/climatologia/6337/se
SE,6337,Amparo de São Francisco,Fevereiro,23°,32°,44,https://www.climatempo.com.br/climatologia/6337/se
SE,6337,Amparo de São Francisco,Março,23°,32°,75,https://www.climatempo.com.br/climatologia/6337/se
SE,6337,Amparo de São Francisco,Abril,21°,31°,125,https://www.climatempo.com.br/climatologia/6337/se
SE,6337,Amparo de São Francisco,Maio,21°,28°,159,https://www.climatempo.com.br/climatologia/6337/se
SE,6337,Amparo de São Francisco,Junho,20°,26°,163,https://www.climatempo.com.br/climatologia/6337/se
SE,6337,Amparo de São Francisco,Julho,19°,25°,143,https://www.climatempo.com.br/climatologia/6337/se
SE,6337,Amparo de São Francisco,Agosto,19°,26°,92,https://www.climatempo.com.br/climatologia/6337/se
SE,6337,Amparo de São Francisco,Setembro,19°,28°,59,https://www.climatempo.com.br/climatologia/6337/se
SE,6337,Amparo de São Francisco,Outubro,20°,30°,39,https://www.climatempo.com.br/climatologia/6337/se
SE,6337,Amparo de São Francisco,Novembro,21°,32°,28,https://www.climatempo.com.br/climatologia/6337/se
SE,6337,Amparo de São Francisco,Dezembro,22°,33°,27,https://www.climatempo.com.br/climatologia/6337/se
SE,3413,Aquidabã,Janeiro,23°,31°,45,https://www.climatempo.com.br/climatologia/3413/se
SE,3413,Aquidabã,Fevereiro,23°,32°,46,https://www.climatempo.com.br/climatologia/3413/se
SE,3413,Aquidabã,Março,23°,32°,72,https://www.climatempo.com.br/climatologia/3413/se
SE,3413,Aquidabã,Abril,22°,30°,110,https://www.climatempo.com.br/climatologia/3413/se
SE,3413,Aquidabã,Maio,22°,28°,144,https://www.climatempo.com.br/climatologia/3413/se
SE,3413,Aquidabã,Junho,21°,26°,159,https://www.climatempo.com.br/climatologia/3413/se
SE,3413,Aquidabã,Julho,20°,25°,135,https://www.climatempo.com.br/climatologia/3413/se
SE,3413,Aquidabã,Agosto,20°,26°,88,https://www.climatempo.com.br/climatologia/3413/se
SE,3413,Aquidabã,Setembro,20°,27°,54,https://www.climatempo.com.br/climatologia/3413/se
SE,3413,Aquidabã,Outubro,21°,29°,38,https://www.climatempo.com.br/climatologia/3413/se
SE,3413,Aquidabã,Novembro,22°,31°,29,https://www.climatempo.com.br/climatologia/3413/se
SE,3413,Aquidabã,Dezembro,23°,32°,28,https://www.climatempo.com.br/climatologia/3413/se
SE,384,Aracaju,Janeiro,24°,30°,78,https://www.climatempo.com.br/climatologia/384/se
SE,384,Aracaju,Fevereiro,24°,30°,85,https://www.climatempo.com.br/climatologia/384/se
SE,384,Aracaju,Março,24°,30°,176,https://www.climatempo.com.br/climatologia/384/se
SE,384,Aracaju,Abril,24°,29°,261,https://www.climatempo.com.br/climatologia/384/se
SE,384,Aracaju,Maio,23°,29°,334,https://www.climatempo.com.br/climatologia/384/se
SE,384,Aracaju,Junho,22°,28°,207,https://www.climatempo.com.br/climatologia/384/se
SE,384,Aracaju,Julho,22°,27°,175,https://www.climatempo.com.br/climatologia/384/se
SE,384,Aracaju,Agosto,22°,27°,114,https://www.climatempo.com.br/climatologia/384/se
SE,384,Aracaju,Setembro,23°,27°,91,https://www.climatempo.com.br/climatologia/384/se
SE,384,Aracaju,Outubro,23°,28°,66,https://www.climatempo.com.br/climatologia/384/se
SE,384,Aracaju,Novembro,24°,29°,52,https://www.climatempo.com.br/climatologia/384/se
SE,384,Aracaju,Dezembro,24°,29°,56,https://www.climatempo.com.br/climatologia/384/se
SE,6338,Arauá,Janeiro,24°,30°,52,https://www.climatempo.com.br/climatologia/6338/se
SE,6338,Arauá,Fevereiro,24°,30°,67,https://www.climatempo.com.br/climatologia/6338/se
SE,6338,Arauá,Março,24°,30°,86,https://www.climatempo.com.br/climatologia/6338/se
SE,6338,Arauá,Abril,24°,29°,136,https://www.climatempo.com.br/climatologia/6338/se
SE,6338,Arauá,Maio,23°,27°,166,https://www.climatempo.com.br/climatologia/6338/se
SE,6338,Arauá,Junho,22°,26°,174,https://www.climatempo.com.br/climatologia/6338/se
SE,6338,Arauá,Julho,21°,25°,143,https://www.climatempo.com.br/climatologia/6338/se
SE,6338,Arauá,Agosto,21°,25°,113,https://www.climatempo.com.br/climatologia/6338/se
SE,6338,Arauá,Setembro,22°,27°,73,https://www.climatempo.com.br/climatologia/6338/se
SE,6338,Arauá,Outubro,23°,28°,54,https://www.climatempo.com.br/climatologia/6338/se
SE,6338,Arauá,Novembro,24°,30°,54,https://www.climatempo.com.br/climatologia/6338/se
SE,6338,Arauá,Dezembro,24°,30°,43,https://www.climatempo.com.br/climatologia/6338/se
SP,387,Adamantina,Janeiro,23°,31°,230,https://www.climatempo.com.br/climatologia/387/sp
SP,387,Adamantina,Fevereiro,22°,30°,176,https://www.climatempo.com.br/climatologia/387/sp
SP,387,Adamantina,Março,22°,30°,139,https://www.climatempo.com.br/climatologia/387/sp
SP,387,Adamantina,Abril,20°,30°,75,https://www.climatempo.com.br/climatologia/387/sp
SP,387,Adamantina,Maio,17°,26°,74,https://www.climatempo.com.br/climatologia/387/sp
SP,387,Adamantina,Junho,17°,26°,41,https://www.climatempo.com.br/climatologia/387/sp
SP,387,Adamantina,Julho,17°,27°,34,https://www.climatempo.com.br/climatologia/387/sp
SP,387,Adamantina,Agosto,19°,31°,36,https://www.climatempo.com.br/climatologia/387/sp
SP,387,Adamantina,Setembro,20°,33°,81,https://www.climatempo.com.br/climatologia/387/sp
SP,387,Adamantina,Outubro,22°,34°,106,https://www.climatempo.com.br/climatologia/387/sp
SP,387,Adamantina,Novembro,23°,33°,133,https://www.climatempo.com.br/climatologia/387/sp
SP,387,Adamantina,Dezembro,23°,32°,191,https://www.climatempo.com.br/climatologia/387/sp
SP,2190,Adolfo,Janeiro,22°,29°,246,https://www.climatempo.com.br/climatologia/2190/sp
SP,2190,Adolfo,Fevereiro,22°,29°,190,https://www.climatempo.com.br/climatologia/2190/sp
SP,2190,Adolfo,Março,21°,29°,146,https://www.climatempo.com.br/climatologia/2190/sp
SP,2190,Adolfo,Abril,20°,28°,83,https://www.climatempo.com.br/climatologia/2190/sp
SP,2190,Adolfo,Maio,16°,25°,61,https://www.climatempo.com.br/climatologia/2190/sp
SP,2190,Adolfo,Junho,16°,26°,31,https://www.climatempo.com.br/climatologia/2190/sp
SP,2190,Adolfo,Julho,16°,27°,21,https://www.climatempo.com.br/climatologia/2190/sp
SP,2190,Adolfo,Agosto,18°,31°,27,https://www.climatempo.com.br/climatologia/2190/sp
SP,2190,Adolfo,Setembro,20°,33°,65,https://www.climatempo.com.br/climatologia/2190/sp
SP,2190,Adolfo,Outubro,22°,33°,100,https://www.climatempo.com.br/climatologia/2190/sp
SP,2190,Adolfo,Novembro,22°,32°,121,https://www.climatempo.com.br/climatologia/2190/sp
SP,2190,Adolfo,Dezembro,22°,31°,200,https://www.climatempo.com.br/climatologia/2190/sp
SP,6782,Agissê,Janeiro,22°,30°,217,https://www.climatempo.com.br/climatologia/6782/sp
SP,6782,Agissê,Fevereiro,21°,30°,175,https://www.climatempo.com.br/climatologia/6782/sp
SP,6782,Agissê,Março,21°,30°,127,https://www.climatempo.com.br/climatologia/6782/sp
SP,6782,Agissê,Abril,19°,29°,92,https://www.climatempo.com.br/climatologia/6782/sp
SP,6782,Agissê,Maio,15°,25°,100,https://www.climatempo.com.br/climatologia/6782/sp
SP,6782,Agissê,Junho,15°,25°,64,https://www.climatempo.com.br/climatologia/6782/sp
SP,6782,Agissê,Julho,15°,25°,50,https://www.climatempo.com.br/climatologia/6782/sp
SP,6782,Agissê,Agosto,17°,29°,40,https://www.climatempo.com.br/climatologia/6782/sp
SP,6782,Agissê,Setembro,19°,31°,96,https://www.climatempo.com.br/climatologia/6782/sp
SP,6782,Agissê,Outubro,21°,32°,125,https://www.climatempo.com.br/climatologia/6782/sp
SP,6782,Agissê,Novembro,21°,32°,135,https://www.climatempo.com.br/climatologia/6782/sp
SP,6782,Agissê,Dezembro,21°,31°,189,https://www.climatempo.com.br/climatologia/6782/sp
SP,558,São Paulo,Janeiro,19°,27°,237,https://www.climatempo.com.br/climatologia/558/sp
SP,558,São Paulo,Fevereiro,19°,28°,222,https://www.climatempo.com.br/climatologia/558/sp
SP,558,São Paulo,Março,18°,27°,161,https://www.climatempo.com.br/climatologia/558/sp
SP,558,São Paulo,Abril,16°,25°,82,https://www.climatempo.com.br/climatologia/558/sp
SP,558,São Paulo,Maio,14°,23°,78,https://www.climatempo.com.br/climatologia/558/sp
SP,558,São Paulo,Junho,12°,22°,50,https://www.climatempo.com.br/climatologia/558/sp
SP,558,São Paulo,Julho,12°,22°,48,https://www.climatempo.com.br/climatologia/558/sp
SP,558,São Paulo,Agosto,13°,23°,36,https://www.climatempo.com.br/climatologia/558/sp
SP,558,São Paulo,Setembro,14°,24°,85,https://www.climatempo.com.br/climatologia/558/sp
SP,558,São Paulo,Outubro,15°,25°,127,https://www.climatempo.com.br/climatologia/558/sp
SP,558,São Paulo,Novembro,17°,26°,137,https://www.climatempo.com.br/climatologia/558/sp
SP,558,São Paulo,Dezembro,18°,26°,201,https://www.climatempo.com.br/climatologia/558/sp
TO,6516,Abreulândia,Janeiro,23°,29°,319,https://www.climatempo.com.br/climatologia/6516/to
TO,6516,Abreulândia,Fevereiro,22°,28°,305,https://www.climatempo.com.br/climatologia/6516/to
TO,6516,Abreulândia,Março,22°,28°,322,https://www.climatempo.com.br/climatologia/6516/to
TO,6516,Abreulândia,Abril,22°,28°,204,https://www.climatempo.com.br/climatologia/6516/to
TO,6516,Abreulândia,Maio,21°,30°,64,https://www.climatempo.com.br/climatologia/6516/to
TO,6516,Abreulândia,Junho,20°,31°,5,https://www.climatempo.com.br/climatologia/6516/to
TO,6516,Abreulândia,Julho,21°,33°,2,https://www.climatempo.com.br/climatologia/6516/to
TO,6516,Abreulândia,Agosto,23°,35°,13,https://www.climatempo.com.br/climatologia/6516/to
TO,6516,Abreulândia,Setembro,26°,37°,62,https://www.climatempo.com.br/climatologia/6516/to
TO,6516,Abreulândia,Outubro,25°,35°,180,https://www.climatempo.com.br/climatologia/6516/to
TO,6516,Abreulândia,Novembro,24°,33°,256,https://www.climatempo.com.br/climatologia/6516/to
TO,6516,Abreulândia,Dezembro,23°,31°,330,https://www.climatempo.com.br/climatologia/6516/to
TO,6517,Aguiarnópolis,Janeiro,23°,30°,244,https://www.climatempo.com.br/climatologia/6517/to
TO,6517,Aguiarnópolis,Fevereiro,23°,29°,228,https://www.climatempo.com.br/climatologia/6517/to
TO,6517,Aguiarnópolis,Março,23°,28°,248,https://www.climatempo.com.br/climatologia/6517/to
TO,6517,Aguiarnópolis,Abril,22°,29°,184,https://www.climatempo.com.br/climatologia/6517/to
TO,6517,Aguiarnópolis,Maio,22°,30°,73,https://www.climatempo.com.br/climatologia/6517/to
TO,6517,Aguiarnópolis,Junho,20°,31°,14,https://www.climatempo.com.br/climatologia/6517/to
TO,6517,Aguiarnópolis,Julho,21°,33°,8,https://www.climatempo.com.br/climatologia/6517/to
TO,6517,Aguiarnópolis,Agosto,21°,35°,13,https://www.climatempo.com.br/climatologia/6517/to
TO,6517,Aguiarnópolis,Setembro,23°,36°,42,https://www.climatempo.com.br/climatologia/6517/to
TO,6517,Aguiarnópolis,Outubro,24°,35°,103,https://www.climatempo.com.br/climatologia/6517/to
TO,6517,Aguiarnópolis,Novembro,24°,34°,133,https://www.climatempo.com.br/climatologia/6517/to
TO,6517,Aguiarnópolis,Dezembro,23°,31°,188,https://www.climatempo.com.br/climatologia/6517/to
TO,6518,Aliança do Tocantins,Janeiro,23°,29°,274,https://www.climatempo.com.br/climatologia/6518/to
TO,6518,Aliança do Tocantins,Fevereiro,22°,29°,237,https://www.climatempo.com.br/climatologia/6518/to
TO,6518,Aliança do Tocantins,Março,22°,29°,276,https://www.climatempo.com.br/climatologia/6518/to
TO,6518,Aliança do Tocantins,Abril,22°,29°,150,https://www.climatempo.com.br/climatologia/6518/to
TO,6518,Aliança do Tocantins,Maio,21°,30°,39,https://www.climatempo.com.br/climatologia/6518/to
TO,6518,Aliança do Tocantins,Junho,21°,31°,6,https://www.climatempo.com.br/climatologia/6518/to
TO,6518,Aliança do Tocantins,Julho,21°,33°,1,https://www.climatempo.com.br/climatologia/6518/to
TO,6518,Aliança do Tocantins,Agosto,23°,35°,6,https://www.climatempo.com.br/climatologia/6518/to
TO,6518,Aliança do Tocantins,Setembro,25°,37°,40,https://www.climatempo.com.br/climatologia/6518/to
TO,6518,Aliança do Tocantins,Outubro,25°,35°,132,https://www.climatempo.com.br/climatologia/6518/to
TO,6518,Aliança do Tocantins,Novembro,24°,33°,204,https://www.climatempo.com.br/climatologia/6518/to
TO,6518,Aliança do Tocantins,Dezembro,23°,31°,272,https://www.climatempo.com.br/climatologia/6518/to
TO,593,Palmas,Janeiro,21°,31°,246,https://www.climatempo.com.br/climatologia/593/to
TO,593,Palmas,Fevereiro,21°,31°,217,https://www.climatempo.com.br/climatologia/593/to
TO,593,Palmas,Março,21°,31°,171,https://www.climatempo.com.br/climatologia/593/to
TO,593,Palmas,Abril,21°,32°,100,https://www.climatempo.com.br/climatologia/593/to
TO,593,Palmas,Maio,19°,32°,15,https://www.climatempo.com.br/climatologia/593/to
TO,593,Palmas,Junho,16°,32°,2,https://www.climatempo.com.br/climatologia/593/to
TO,593,Palmas,Julho,15°,32°,0,https://www.climatempo.com.br/climatologia/593/to
TO,593,Palmas,Agosto,16°,35°,2,https://www.climatempo.com.br/climatologia/593/to
TO,593,Palmas,Setembro,19°,35°,19,https://www.climatempo.com.br/climatologia/593/to
TO,593,Palmas,Outubro,21°,33°,121,https://www.climatempo.com.br/climatologia/593/to
TO,593,Palmas,Novembro,21°,31°,197,https://www.climatempo.com.br/climatologia/593/to
TO,593,Palmas,Dezembro,21°,31°,212,https://www.climatempo.com.br/climatologia/593/to
